"","Results.reception.time","MD5.hash.of.participant.s.IP.address","Controller.name","Order.number.of.item","Inner.element.number","Label","Latin.Square.Group","PennElementType","PennElementName","Parameter","Value","EventTime","condition","itemLabel","filename","Comments"
"754",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",15,0,"fillers","NULL","PennController","20","_Trial_","End",1651007346509,"f_rhyme","f2_f_rhyme","f2.png","NULL"
"755",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",6,0,"experimental-trials","NULL","PennController","11","_Trial_","Start",1651007346510,"IT%2C ALT-IT","adhesive_both","iambic_clean_1b.jpg","NULL"
"756",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",6,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651007354560,"IT%2C ALT-IT","adhesive_both","iambic_clean_1b.jpg","Yes;No"
"757",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",6,0,"experimental-trials","NULL","Selector","answer-alt","Selection","IT",1651007355377,"IT%2C ALT-IT","adhesive_both","iambic_clean_1b.jpg","alt1;IT;alt2"
"758",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",6,0,"experimental-trials","NULL","PennController","11","_Trial_","End",1651007356308,"IT%2C ALT-IT","adhesive_both","iambic_clean_1b.jpg","NULL"
"759",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",26,0,"fillers","NULL","PennController","31","_Trial_","Start",1651007356310,"f_norhyme","f17_f_norhyme","f17.png","NULL"
"760",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",26,0,"fillers","NULL","PennController","31","_Trial_","End",1651007368256,"f_norhyme","f17_f_norhyme","f17.png","NULL"
"761",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",27,0,"fillers","NULL","PennController","32","_Trial_","Start",1651007368257,"f_norhyme","f18_f_norhyme","f18.png","NULL"
"762",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",27,0,"fillers","NULL","Selector","answer-alt","Selection","IT",1651007377530,"f_norhyme","f18_f_norhyme","f18.png","IT;alt1;alt2"
"763",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",27,0,"fillers","NULL","PennController","32","_Trial_","End",1651007378733,"f_norhyme","f18_f_norhyme","f18.png","NULL"
"764",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",8,0,"experimental-trials","NULL","PennController","13","_Trial_","Start",1651007378734,"IT ONLY","weeds_it","iambic_clean_1a.jpg","NULL"
"765",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",8,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651007386726,"IT ONLY","weeds_it","iambic_clean_1a.jpg","Yes;No"
"766",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",8,0,"experimental-trials","NULL","Selector","answer-alt","Selection","IT",1651007388450,"IT ONLY","weeds_it","iambic_clean_1a.jpg","IT;alt2;alt1"
"767",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",8,0,"experimental-trials","NULL","PennController","13","_Trial_","End",1651007389696,"IT ONLY","weeds_it","iambic_clean_1a.jpg","NULL"
"768",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",21,0,"fillers","NULL","PennController","26","_Trial_","Start",1651007389697,"f_rhyme","f8_f_rhyme","f8.png","NULL"
"769",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",21,0,"fillers","NULL","PennController","26","_Trial_","End",1651007399652,"f_rhyme","f8_f_rhyme","f8.png","NULL"
"770",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",22,0,"fillers","NULL","PennController","27","_Trial_","Start",1651007399653,"f_rhyme","f9_f_rhyme","f9.png","NULL"
"771",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",22,0,"fillers","NULL","Selector","answer-alt","Selection","alt2",1651007415423,"f_rhyme","f9_f_rhyme","f9.png","alt2;alt1;IT"
"772",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",22,0,"fillers","NULL","PennController","27","_Trial_","End",1651007416527,"f_rhyme","f9_f_rhyme","f9.png","NULL"
"773",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",12,0,"experimental-trials","NULL","PennController","17","_Trial_","Start",1651007416529,"IT ONLY","mailed_it","iambic_clean_2b.jpg","NULL"
"774",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",12,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651007425145,"IT ONLY","mailed_it","iambic_clean_2b.jpg","Yes;No"
"775",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",12,0,"experimental-trials","NULL","Selector","answer-alt","Selection","IT",1651007426049,"IT ONLY","mailed_it","iambic_clean_2b.jpg","alt2;IT;alt1"
"776",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",12,0,"experimental-trials","NULL","PennController","17","_Trial_","End",1651007427023,"IT ONLY","mailed_it","iambic_clean_2b.jpg","NULL"
"777",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",32,0,"fillers","NULL","PennController","37","_Trial_","Start",1651007427024,"f_norhyme","f23_f_norhyme","f23.png","NULL"
"778",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",32,0,"fillers","NULL","Selector","answer-alt","Selection","IT",1651007437106,"f_norhyme","f23_f_norhyme","f23.png","alt2;IT;alt1"
"779",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",32,0,"fillers","NULL","PennController","37","_Trial_","End",1651007438197,"f_norhyme","f23_f_norhyme","f23.png","NULL"
"780",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",31,0,"fillers","NULL","PennController","36","_Trial_","Start",1651007438198,"f_norhyme","f22_f_norhyme","f22.png","NULL"
"781",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",31,0,"fillers","NULL","Selector","answer-alt","Selection","IT",1651007452221,"f_norhyme","f22_f_norhyme","f22.png","IT;alt2;alt1"
"782",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",31,0,"fillers","NULL","PennController","36","_Trial_","End",1651007453434,"f_norhyme","f22_f_norhyme","f22.png","NULL"
"783",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",3,0,"experimental-trials","NULL","PennController","8","_Trial_","Start",1651007453435,"ALT-IT ONLY","alcohol_alt","trochaic_clean_1b.jpg","NULL"
"784",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",3,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651007461462,"ALT-IT ONLY","alcohol_alt","trochaic_clean_1b.jpg","Yes;No"
"785",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",3,0,"experimental-trials","NULL","Selector","answer-alt","Selection","IT",1651007465267,"ALT-IT ONLY","alcohol_alt","trochaic_clean_1b.jpg","alt2;IT;alt1"
"786",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",3,0,"experimental-trials","NULL","PennController","8","_Trial_","End",1651007466218,"ALT-IT ONLY","alcohol_alt","trochaic_clean_1b.jpg","NULL"
"787",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",16,0,"fillers","NULL","PennController","21","_Trial_","Start",1651007466219,"f_rhyme","f3_f_rhyme","f3.png","NULL"
"788",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",16,0,"fillers","NULL","PennController","21","_Trial_","End",1651007474203,"f_rhyme","f3_f_rhyme","f3.png","NULL"
"789",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",25,0,"fillers","NULL","PennController","30","_Trial_","Start",1651007474203,"f_rhyme","f12_f_rhyme","f12.png","NULL"
"790",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",25,0,"fillers","NULL","PennController","30","_Trial_","End",1651007482443,"f_rhyme","f12_f_rhyme","f12.png","NULL"
"791",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",5,0,"experimental-trials","NULL","PennController","10","_Trial_","Start",1651007482443,"CONTROL","warm_control","none_clean_2a.jpg","NULL"
"792",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",5,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651007490574,"CONTROL","warm_control","none_clean_2a.jpg","Yes;No"
"793",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",5,0,"experimental-trials","NULL","Selector","answer-alt","Selection","alt1",1651007496913,"CONTROL","warm_control","none_clean_2a.jpg","alt1;alt2;IT"
"794",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",5,0,"experimental-trials","NULL","PennController","10","_Trial_","End",1651007498156,"CONTROL","warm_control","none_clean_2a.jpg","NULL"
"795",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",14,0,"fillers","NULL","PennController","19","_Trial_","Start",1651007498157,"f_rhyme","f1_f_rhyme","f1.png","NULL"
"796",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",14,0,"fillers","NULL","PennController","19","_Trial_","End",1651008021001,"f_rhyme","f1_f_rhyme","f1.png","NULL"
"797",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",37,0,"fillers","NULL","PennController","42","_Trial_","Start",1651008021003,"f_norhyme","f28_f_norhyme","f28.png","NULL"
"798",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",37,0,"fillers","NULL","Selector","answer-alt","Selection","IT",1651008032240,"f_norhyme","f28_f_norhyme","f28.png","alt1;alt2;IT"
"799",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",37,0,"fillers","NULL","PennController","42","_Trial_","End",1651008033329,"f_norhyme","f28_f_norhyme","f28.png","NULL"
"800",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",2,0,"experimental-trials","NULL","PennController","7","_Trial_","Start",1651008033330,"IT%2C ALT-IT","weightless_both","anapest_clean_1a.jpg","NULL"
"801",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",2,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651008043041,"IT%2C ALT-IT","weightless_both","anapest_clean_1a.jpg","Yes;No"
"802",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",2,0,"experimental-trials","NULL","Selector","answer-alt","Selection","IT",1651008044772,"IT%2C ALT-IT","weightless_both","anapest_clean_1a.jpg","alt1;IT;alt2"
"803",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",2,0,"experimental-trials","NULL","PennController","7","_Trial_","End",1651008045777,"IT%2C ALT-IT","weightless_both","anapest_clean_1a.jpg","NULL"
"804",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",24,0,"fillers","NULL","PennController","29","_Trial_","Start",1651008045778,"f_rhyme","f11_f_rhyme","f11.png","NULL"
"805",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",24,0,"fillers","NULL","Selector","answer-alt","Selection","alt2",1651008071972,"f_rhyme","f11_f_rhyme","f11.png","alt2;IT;alt1"
"806",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",24,0,"fillers","NULL","PennController","29","_Trial_","End",1651008073061,"f_rhyme","f11_f_rhyme","f11.png","NULL"
"807",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",38,0,"feedback","NULL","PennController","2","_Trial_","Start",1651008073063,"NULL","","",""
"808",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",38,0,"feedback","NULL","TextInput","feedback","Final","",1651008131998,"NULL","","",""
"809",1651008132,"59e908e804691fafd3e79848cdc794e3","PennController",38,0,"feedback","NULL","PennController","2","_Trial_","End",1651008131999,"NULL","","",""
"810",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",0,0,"consent","NULL","PennController","0","_Trial_","Start",1651012952035,"NULL","","",""
"811",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",0,0,"consent","NULL","PennController","0","_Trial_","End",1651012953574,"NULL","","",""
"812",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",1,0,"instructions","NULL","PennController","1","_Trial_","Start",1651012953581,"NULL","","",""
"813",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",1,0,"instructions","NULL","PennController","1","_Trial_","End",1651012955155,"NULL","","",""
"814",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",27,0,"fillers","NULL","PennController","32","_Trial_","Start",1651012955160,"f_norhyme","f18_f_norhyme","f18.png","NULL"
"815",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",27,0,"fillers","NULL","Selector","answer-alt","Selection","IT",1651012972169,"f_norhyme","f18_f_norhyme","f18.png","IT;alt2;alt1"
"816",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",27,0,"fillers","NULL","PennController","32","_Trial_","End",1651012974366,"f_norhyme","f18_f_norhyme","f18.png","NULL"
"817",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",2,0,"experimental-trials","NULL","PennController","7","_Trial_","Start",1651012974369,"CONTROL","weightless_control","anapest_clean_1a.jpg","NULL"
"818",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",2,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651012983867,"CONTROL","weightless_control","anapest_clean_1a.jpg","Yes;No"
"819",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",2,0,"experimental-trials","NULL","Selector","answer-alt","Selection","alt1",1651012993856,"CONTROL","weightless_control","anapest_clean_1a.jpg","IT;alt2;alt1"
"820",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",2,0,"experimental-trials","NULL","PennController","7","_Trial_","End",1651012995934,"CONTROL","weightless_control","anapest_clean_1a.jpg","NULL"
"821",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",36,0,"fillers","NULL","PennController","41","_Trial_","Start",1651012995938,"f_norhyme","f27_f_norhyme","f27.png","NULL"
"822",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",36,0,"fillers","NULL","Selector","answer-alt","Selection","IT",1651013013467,"f_norhyme","f27_f_norhyme","f27.png","IT;alt1;alt2"
"823",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",36,0,"fillers","NULL","PennController","41","_Trial_","End",1651013015331,"f_norhyme","f27_f_norhyme","f27.png","NULL"
"824",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",21,0,"fillers","NULL","PennController","26","_Trial_","Start",1651013015335,"f_rhyme","f8_f_rhyme","f8.png","NULL"
"825",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",21,0,"fillers","NULL","PennController","26","_Trial_","End",1651013024659,"f_rhyme","f8_f_rhyme","f8.png","NULL"
"826",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",7,0,"experimental-trials","NULL","PennController","12","_Trial_","Start",1651013024662,"IT%2C ALT-IT","seasoning_both","iambic_clean_2a.png","NULL"
"827",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",7,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651013034055,"IT%2C ALT-IT","seasoning_both","iambic_clean_2a.png","Yes;No"
"828",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",7,0,"experimental-trials","NULL","Selector","answer-alt","Selection","alt1",1651013035846,"IT%2C ALT-IT","seasoning_both","iambic_clean_2a.png","alt1;IT;alt2"
"829",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",7,0,"experimental-trials","NULL","PennController","12","_Trial_","End",1651013037674,"IT%2C ALT-IT","seasoning_both","iambic_clean_2a.png","NULL"
"830",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",14,0,"fillers","NULL","PennController","19","_Trial_","Start",1651013037680,"f_rhyme","f1_f_rhyme","f1.png","NULL"
"831",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",14,0,"fillers","NULL","PennController","19","_Trial_","End",1651013047853,"f_rhyme","f1_f_rhyme","f1.png","NULL"
"832",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",26,0,"fillers","NULL","PennController","31","_Trial_","Start",1651013047857,"f_norhyme","f17_f_norhyme","f17.png","NULL"
"833",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",26,0,"fillers","NULL","Selector","answer-alt","Selection","IT",1651013058401,"f_norhyme","f17_f_norhyme","f17.png","alt2;IT;alt1"
"834",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",26,0,"fillers","NULL","PennController","31","_Trial_","End",1651013060027,"f_norhyme","f17_f_norhyme","f17.png","NULL"
"835",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",9,0,"experimental-trials","NULL","PennController","14","_Trial_","Start",1651013060031,"IT ONLY","store_it","dactyl_clean_1b.jpg","NULL"
"836",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",9,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651013069070,"IT ONLY","store_it","dactyl_clean_1b.jpg","Yes;No"
"837",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",9,0,"experimental-trials","NULL","Selector","answer-alt","Selection","IT",1651013070792,"IT ONLY","store_it","dactyl_clean_1b.jpg","alt1;alt2;IT"
"838",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",9,0,"experimental-trials","NULL","PennController","14","_Trial_","End",1651013072494,"IT ONLY","store_it","dactyl_clean_1b.jpg","NULL"
"839",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",31,0,"fillers","NULL","PennController","36","_Trial_","Start",1651013072498,"f_norhyme","f22_f_norhyme","f22.png","NULL"
"840",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",31,0,"fillers","NULL","Selector","answer-alt","Selection","IT",1651013084495,"f_norhyme","f22_f_norhyme","f22.png","alt1;IT;alt2"
"841",1651013504,"35dfd4e4f319f9d99bfae3131f2a13bc","PennController",31,0,"fillers","NULL","PennController","36","_Trial_","End",1651013086186,"f_norhyme","f22_f_norhyme","f22.png","NULL"
